,name,latitude,longitude,population
12779,Villa Park,33.8147541,-117.8206235,6020
12780,San Pablo,37.9621457,-122.3455263,30990
12781,Mountain Home,43.1329504,-115.6911975,11656
12782,Beaver,38.2765305,-112.6402789,2631
12783,Duchesne,40.1632913,-110.4029329,1506
12784,Ontario,44.0265525,-116.9629378,11093
12785,Placerville,38.7296252,-120.798546,10086
12786,West Valley City,40.696629,-111.9867271,136208
12787,Shelton,47.2150945,-123.1007066,9236
12788,Browning,48.557743,-113.0172586,1079
12789,Stanford,47.1537394,-110.2174252,417
12790,Wasco,35.5941238,-119.3409457,25545
12791,Rupert,42.6190756,-113.6772348,5214
12792,Burns,43.5862607,-119.0541032,2745
12793,Perris,33.7825194,-117.2286478,51397
12794,Oakdale,37.7665947,-120.8471545,19296
12795,Prunedale,36.7851358,-121.6666416,17560
12796,Orofino,46.4811378,-116.2557789,3121
12797,Desert Hot Springs,33.961124,-116.5016784,22824
12798,North Plains,45.5973123,-122.9936261,2013
12799,Colton,34.0739016,-117.3136547,51427
12800,Carnation,47.6475134,-121.9129419,1786
12801,American Canyon,38.1749179,-122.2608044,15919
12802,Hemet,33.7475203,-116.9719684,70136
12803,San Fernando,34.28497,-118.437652,24119
12804,Greenfield,36.3207998,-121.2438138,14264
12805,Kerman,36.7235543,-120.0599144,12191
12806,Price,39.5994095,-110.8107148,8010
12807,Chewelah,48.276287,-117.7155209,2316
12808,Long Beach,46.35232,-124.054331,1394
12809,Winchester,36.1299779,-115.1188894,27978
12810,Adelanto,34.5827699,-117.409215,27105
12811,Moses Lake,47.1301417,-119.2780771,22082
12812,Lodi,38.1301968,-121.2724473,62451
12813,Bellflower,33.8825705,-118.1167679,74351
12814,Imperial,32.8475529,-115.5694391,11754
12815,Fortuna Foothills,32.6578355,-114.4118901,28135
12816,Central Point,42.376782,-122.912721,16150
12817,Midvale,40.6110589,-111.8999353,27249
12818,Atascadero,35.4894169,-120.6707255,30330
12819,Banning,33.9255685,-116.875289,29266
12820,Kenmore,47.7573202,-122.2440148,20460
12821,Ritzville,47.1268749,-118.3808474,1717
12822,Elko,40.8440695,-115.7527417,20341
12823,Pleasant Hill,37.9479786,-122.0607963,34839
12824,Roy,41.1617999,-112.0261903,35100
12825,East Wenatchee,47.4156824,-120.2931263,8927
12826,Patterson,37.471623,-121.1296949,20413
12827,Hailey,43.519629,-114.315325,7960
12828,Lomita,33.8036545,-118.3195014,20482
12829,South Lake Tahoe,38.9332411,-119.9843482,23844
12830,Maywood,33.9866807,-118.185349,28714
12831,American Fork,40.3768954,-111.7957645,25596
12832,Enterprise,36.046711,-115.2245569,108481
12833,Live Oak,36.9715339,-121.9847063,8392
12834,South Ogden,41.1918934,-111.9713429,15328
12835,Lompoc,34.6391501,-120.4579409,39883
12836,Oro Valley,32.3909071,-110.966488,43781
12837,Dayton,39.2371689,-119.59295,8964
12838,Tustin,33.7458511,-117.826166,69665
12839,Prosser,46.2067583,-119.7691601,5869
12840,West Sacramento,38.5804609,-121.530234,44162
12841,Bell,33.9747806,-118.1866361,37332
12842,Bell Gardens,33.9694561,-118.1503953,45285
12843,Sanger,36.708006,-119.5559652,23963
12844,Dayton,46.323559,-117.9725379,2676
12845,Oakley,37.9974219,-121.7124536,42543
12846,Dolan Springs,35.591934,-114.2732883,2033
12847,Clearfield,41.1134756,-112.0244382,27241
12848,Rosamond,34.8641446,-118.1634075,18150
12849,Danville,37.8215929,-121.9999606,44510
12850,San Bruno,37.6304904,-122.4110835,39986
12851,Whittier,33.9708782,-118.0308396,84015
12852,San Leandro,37.7249296,-122.1560768,88815
12853,Holtville,32.8139211,-115.3781071,5400
12854,Redondo Beach,33.8455911,-118.3886766,67346
12855,Reedsport,43.702093,-124.097083,4355
12856,Loa,38.4027571,-111.642962,515
12857,Sherwood,45.3570983,-122.840357,17068
12858,Sahuarita,31.9575818,-110.955646,25259
12859,West Hollywood,34.0923014,-118.3692894,34399
12860,Parowan,37.8421975,-112.8279996,2549
12861,Tillamook,45.455921,-123.844429,4424
12862,Canyon Lake,33.6836539,-117.2626151,10561
12863,Larkspur,37.9340915,-122.5352539,11746
12864,Cheney,47.4873895,-117.5757676,10360
12865,Richfield,38.7724674,-112.0840943,7104
12866,Philipsburg,46.3321878,-113.2944992,940
12867,Albany,37.88687,-122.2977475,19696
12868,Signal Hill,33.804826,-118.168259,11017
12869,Kemmerer,41.7924606,-110.5377112,2525
12870,Laguna Woods,33.6106076,-117.7249722,18210
12871,Pinole,38.0043667,-122.2988587,19250
12872,East Helena,46.5895782,-111.9145936,2074
12873,Nogales,31.3402134,-110.9360818,20768
12874,Ramona,33.0417112,-116.8680821,20292
12875,Green River,38.9952294,-110.161725,949
12876,Hollister,36.8524545,-121.4016021,35690
12877,Beaumont,33.9294606,-116.977248,26625
12878,McMinnville,45.2100367,-123.194463,30410
12879,Baldwin Park,34.0854739,-117.9611761,78568
12880,Calimesa,34.0039044,-117.0619774,7470
12881,Morro Bay,35.3658075,-120.8499013,10135
12882,Deer Lodge,46.395761,-112.730038,3311
12883,San Jacinto,33.7839664,-116.9589086,48867
12884,Escalon,37.7974273,-120.9966033,7132
12885,Ridgecrest,35.6225064,-117.6699414,26170
12886,Alpine,40.4532834,-111.7779865,9204
12887,Belmont,37.5202145,-122.2758008,24665
12888,Folsom,38.6779591,-121.1760583,66123
12889,Plains,47.4605431,-114.8847887,1252
12890,Somerton,32.5964404,-114.709677,10806
12891,North Salt Lake,40.8485564,-111.9068824,11598
12892,Scappoose,45.7572997,-122.8743589,6056
12893,Battle Mountain,40.6418373,-116.9384789,3635
12894,Walnut Creek,37.9020731,-122.0618702,70166
12895,Gladstone,45.3803261,-122.5945507,11724
12896,Solana Beach,32.9905597,-117.2691316,12649
12897,Carlsbad,33.1580933,-117.3505966,115330
12898,Panguitch,37.8227551,-112.4357638,1485
12899,Benicia,38.049365,-122.1585777,28240
12900,Lafayette,37.8857582,-122.1180201,26638
12901,Coronado,32.6915199,-117.1766947,26518
12902,South El Monte,34.0519548,-118.0467339,21631
12903,Elk Grove,38.4087993,-121.3716178,166913
12904,Thompson Falls,47.5971287,-115.3443091,1403
12905,Castro Valley,37.6945519,-122.0857432,61388
12906,Superior,47.1915937,-114.8917978,916
12907,Grover Beach,35.1209452,-120.6218376,12802
12908,Diamond Bar,34.0286226,-117.8103367,57759
12909,Imperial Beach,32.5839444,-117.1130849,26137
12910,Brawley,32.9786566,-115.530267,22582
12911,Rancho Cordova,38.5890723,-121.302728,59921
12912,Carpinteria,34.3988838,-119.5184564,13040
12913,Port Hueneme,34.1477558,-119.1951559,21814
12914,Pahrump,36.2083012,-115.9839128,36441
12915,Belgrade,45.773279,-111.184535,7323
12916,Clatskanie,46.1036879,-123.2048168,1645
12917,Lake Forest Park,47.7567679,-122.2809623,12598
12918,Port Townsend,48.1185325,-122.7679629,9134
12919,Lake Oswego,45.4206749,-122.6706498,37610
12920,La Palma,33.846404,-118.0467306,15776
12921,Sierra Madre,34.1616729,-118.0528456,10977
12922,Newark,37.5296593,-122.0402399,49149
12923,Prineville,44.2998261,-120.834972,9313
12924,Hood River,45.7087902,-121.5123728,6673
12925,Lindsay,36.2030064,-119.08816,10860
12926,Newman,37.3139487,-121.0204222,10224
12927,East Palo Alto,37.4688273,-122.1410751,32784
12928,Chester,48.510308,-110.967315,757
12929,Forest Grove,45.5197452,-123.1114405,22419
12930,Saint Helens,45.8640034,-122.8064922,12883
12931,Marana,32.4446988,-111.2157091,29989
12932,Lake Forest,33.6469261,-117.6859213,76323
12933,Scotts Valley,37.0510595,-122.0146841,11150
12934,Monmouth,44.8486414,-123.2290777,9534
12935,Post Falls,47.7110106,-116.9480877,30453
12936,El Cerrito,37.9154056,-122.301411,25508
12937,Running Springs,34.2077859,-117.1092049,4862
12938,Libby,48.3882861,-115.5559988,2662
12939,Capitola,36.9762927,-121.9540577,9507
12940,South Salt Lake,40.7074741,-111.8882709,21354
12941,Santa Paula,34.3541659,-119.0592705,28531
12942,Sequim,48.0849312,-123.1096706,5688
12943,West Covina,34.0686208,-117.9389526,107745
12944,Pleasant Grove,40.3641184,-111.73854,30729
12945,Highland,40.4190328,-111.7921626,13889
12946,Martinez,38.0138934,-122.1338674,38297
12947,Bountiful,40.8894611,-111.8804817,41161
12948,Sonoma,38.2930864,-122.4576759,9897
12949,Novato,38.1061979,-122.5681191,51518
12950,Suisun City,38.2382474,-122.040244,29663
12951,Wilsonville,45.3099218,-122.7681602,19509
12952,Springville,40.1668572,-111.6109221,25998
12953,Lakeside,32.8572719,-116.9222489,20648
12954,Atwater,37.3477174,-120.609084,27152
12955,Gonzales,36.5066296,-121.4443806,8647
12956,Payson,34.2308684,-111.3251355,15257
12957,West Jordan,40.6096698,-111.9391031,94309
12958,Deer Park,47.9543375,-117.476891,4245
12959,Sun City,33.6290111,-112.2819337,37499
12960,Clinton,47.9779342,-122.3561897,928
12961,Helper,39.6841305,-110.8546053,1886
12962,Sierra Vista,31.5455709,-110.2772249,43888
12963,Yerington,38.9855429,-119.1629896,3176
12964,Independence,44.8560029,-123.1913034,8764
12965,San Carlos,37.504936,-122.2618236,27002
12966,Ely,39.2469354,-114.8951016,3944
12967,Fallon,39.4745166,-118.7778952,8491
12968,Fairfield,47.614673,-111.980279,635
12969,Lemon Grove,32.7425516,-117.0314172,23869
12970,Ceres,37.5949316,-120.9577098,45417
12971,Happy Valley,45.428679,-122.4971747,9945
12972,Farmington,40.9804423,-111.8874688,15540
12973,Logan,41.7313447,-111.8348631,47965
12974,Leavenworth,47.5969138,-120.6610816,2225
12975,Virginia City,45.293796,-111.946123,137
12976,Maricopa,33.058129,-112.0477554,43482
12977,Davenport,47.6540456,-118.149973,1712
12978,Huntington Park,33.9827043,-118.2120343,62165
12979,Benton City,46.2631897,-119.487802,2982
12980,Canby,45.2629088,-122.6925983,15334
12981,Boulder,46.236595,-112.120834,1445
12982,Holbrook,34.9037063,-110.1593164,5154
12983,Aloha,45.4942838,-122.8670451,49425
12984,Aptos,36.9787725,-121.8976335,6220
12985,Placentia,33.8714814,-117.8617337,49943
12986,Rathdrum,47.8111504,-116.8969312,6308
12987,Hermosa Beach,33.86428,-118.39591,19544
12988,Kaysville,41.0349847,-111.9383931,23563
12989,Wallace,47.4716089,-115.9239168,907
12990,Tooele,40.5307776,-112.29828,29062
12991,Bonners Ferry,48.6912792,-116.3161408,2723
12992,Montclair,34.0775104,-117.6897776,35544
12993,Brentwood,37.9317766,-121.6960266,64474
12994,Santee,32.8383828,-116.9739167,52530
12995,Dixon,38.4454641,-121.8232958,20698
12996,Yucaipa,34.033625,-117.0430865,50223
12997,Yorba Linda,33.8901096,-117.8249705,65314
12998,Whitney,36.0885321,-115.037213,38585
12999,Emeryville,37.8314089,-122.2865266,12086
13000,Astoria,46.187885,-123.831256,9527
13001,Redmond,44.2726203,-121.1739212,22786
13002,Rio Vista,38.1557502,-121.6913439,9718
13003,San Anselmo,37.9744323,-122.5615032,12043
13004,Big Bear Lake,34.2440587,-116.9101808,6169
13005,Townsend,46.319098,-111.520802,1974
13006,Spanish Fork,40.114955,-111.654923,27717
13007,Prescott Valley,34.6100243,-112.315721,42197
13008,Dana Point,33.4669721,-117.6981075,33351
13009,Menlo Park,37.4519671,-122.1779927,29981
13010,Roseburg,43.216505,-123.3417381,20991
13011,Ripon,37.741595,-121.1243828,14047
13012,Lakewood,33.8503463,-118.1171914,80055
13013,Newport,48.1796277,-117.0432583,2184
13014,Westlake Village,34.1460234,-118.8061794,8584
13015,Hoquiam,46.980929,-123.889335,9061
13016,Pacific Grove,36.6211374,-121.91779,14865
13017,Firebaugh,36.8588376,-120.4560072,6961
13018,Hawthorne,38.5246441,-118.624578,3269
13019,Orinda,37.8771476,-122.1796888,19926
13020,Târgu Frumos,47.2100643,27.0136647,13875
13021,Ahrensfelde,52.5782258,13.5739094,15612
13022,Sort,42.4113985,1.1297727,1659
13023,el Pont de Suert,42.407609,0.7402551,2617
13024,Kelkit,40.1305081,39.4343161,51132
13025,Köse,40.209611,39.6542833,7789
13026,Brownwood,31.7070026,-98.9831022,19763
13027,Fullerton,41.3633844,-97.968862,1272
13028,Godfrey,38.9556031,-90.1867765,17051
13029,Toledo,41.9958519,-92.5790517,2693
13030,Yorktown,28.9823065,-97.5024692,2227
13031,Big Spring,32.250398,-101.4787356,24222
13032,Silverthorne,39.6374864,-106.0619636,3887
13033,Ballinger,31.7411047,-99.9530698,3918
13034,Armour,43.318601,-98.346746,703
13035,Santa Fe,29.3780129,-95.1057625,10590
13036,Hankinson,46.069681,-96.901748,1018
13037,Menard,30.9204906,-99.7837464,1404
13038,Midwest City,35.4495097,-97.3967025,55161
13039,Custer,43.766651,-103.598806,1984
13040,University City,38.6569083,-90.3103443,34322
13041,Wahkon,46.1187906,-93.5215714,339
13042,Onamia,46.0705151,-93.6677455,917
13043,Newton,41.6996927,-93.0537592,15254
13044,Austin,43.6680928,-92.9744896,23331
13045,Bastrop,30.1104947,-97.3152701,7591
13046,Haskell,33.1605761,-99.7345168,2729
13047,Stockton,39.438066,-99.265097,1439
13048,Henderson,40.7810033,-97.8123127,1000
13049,Winnett,47.0027521,-108.3522716,178
13050,Stigler,35.253708,-95.1230169,2814
13051,Coralville,41.6764044,-91.5804475,20397
13052,McClusky,47.485831,-100.443184,337
13053,Fountain,38.682219,-104.7008056,25846
13054,Leoti,38.479741,-101.3587713,1426
13055,Ottawa,38.6153828,-95.2678474,12792
13056,Palmyra,39.7942118,-91.5232106,3449
13057,Wahpeton,46.265879,-96.608863,7907
13058,Scott City,38.4825192,-100.9070949,3506
13059,Jacksonville,39.7343037,-90.2288356,19448
13060,Odessa,38.9995797,-93.9539663,4827
13061,Aldine,29.9320498,-95.3790508,15869
13062,Cleveland,30.3417711,-95.0854786,8046
13063,Lino Lakes,45.1602442,-93.0888324,19879
13064,Burns,41.192782,-104.359227,303
13065,Grandview,32.2666506,-97.1785429,1561
13066,Wilber,40.481516,-96.960259,1797
13067,Albion,41.6929347,-98.0012269,1651
13068,Rosemount,44.7391873,-93.12611,20468
13069,Goldthwaite,31.4508098,-98.570017,1812
13070,Dakota City,42.4153516,-96.41853,1907
13071,Saint Paul,38.8619942,-90.7419676,1829
13072,Denison,33.7556593,-96.536658,23957
13073,Marlin,31.3076024,-96.8923535,6158
13074,Seguin,29.5688411,-97.9647269,25175
13075,Pharr,26.1947962,-98.1836216,61360
13076,Walnut Ridge,36.0680241,-90.9561004,4666
13077,Chickasha,35.052565,-97.9364326,17163
13078,Sidney,40.7473867,-95.6468803,1138
13079,Donaldsonville,30.1010324,-90.9928774,7733
13080,Sherwood,34.8150907,-92.2243153,23422
13081,Waukon,43.2694208,-91.475695,4028
13082,Mount Pleasant,33.1570582,-94.9694007,15202
13083,Bellville,29.9502253,-96.2571858,4274
13084,Antonito,37.079179,-106.0086329,832
13085,Horizon City,31.6926121,-106.2074793,10709
13086,WaKeeney,39.025008,-99.879566,1739
13087,Superior,46.7207737,-92.1040796,26960
13088,Washington,39.818059,-97.050861,1134
13089,Keokuk,40.3973423,-91.385202,10687
13090,Hopkins,44.9271194,-93.4074945,16704
13091,Fort Madison,40.6299403,-91.3151908,10916
13092,Roanoke,33.0040126,-97.2258483,3629
13093,Eldridge,41.6580864,-90.5845823,6297
13094,Pine City,45.8260672,-92.9685423,3318
13095,Ravenna,41.0253609,-98.9125933,1274
13096,Clarion,42.7313392,-93.7322077,2815
13097,Kremmling,40.0587394,-106.38863,1549
13098,New Brighton,45.0628999,-93.2060969,20875
13099,Denham Springs,30.4868564,-90.9562125,10215
13100,Rockford,45.0882963,-93.7344099,3689
13101,Fraser,39.9472859,-105.8154228,899
13102,Washington,41.2990848,-91.6923661,7244
13103,Ennis,32.3293111,-96.6252679,19086
13104,Ralls,33.6793407,-101.3836004,2083
13105,Tipton,41.7697434,-91.127935,3110
13106,Pocahontas,42.7355299,-94.6691468,1848
13107,Timber Lake,45.429155,-101.074034,435
13108,Ingleside,27.876615,-97.2098831,10000
13109,Valley City,46.923313,-98.003155,6388
13110,Ralston,41.2016674,-96.0323796,6163
13111,Lemmon,45.940834,-102.1593201,1227
13112,Buena Vista,38.8422178,-106.1311288,2155
13113,Skiatook,36.3684245,-96.0013847,7682
13114,Tomball,30.0971621,-95.6160549,10053
13115,Floydada,33.9836962,-101.3368743,3257
13116,Flatonia,29.6877327,-97.108602,1418
13117,Manvel,29.4664706,-95.355714,5179
13118,St. Paul,41.2134073,-98.4580649,2290
13119,Eunice,32.4388224,-103.159002,2627
13120,Devine,29.1399633,-98.905306,4865
13121,Ellendale,46.00275,-98.527046,1490
13122,Marshall,44.4469635,-95.7886581,12464
13123,Hammond,30.5043583,-90.4611995,19134
13124,Glenrock,42.861179,-105.872532,2375
13125,Carencro,30.317144,-92.0490096,6434
13126,Brownfield,33.1812035,-102.2743489,9657
13127,Loup City,41.2747492,-98.9672755,914
13128,Lamar,37.4950527,-94.2768736,4620
13129,Gilbert,47.488909,-92.4652,1755
13130,McAlester,34.9334981,-95.7697934,18383
13131,San Luis,37.2012361,-105.423769,680
13132,Pagosa Springs,37.2695661,-107.0108163,1684
13133,Northglenn,39.9100858,-104.9875529,35789
13134,Burke,43.1825,-99.292045,600
13135,Henderson,32.1532157,-94.7993802,11584
13136,Elkhart,37.0027644,-101.8973307,2000
13137,Cambridge,45.5727408,-93.2243921,7377
13138,Monticello,45.3053901,-93.7939996,11414
13139,Caldwell,30.5305813,-96.6969703,4326
13140,Mounds View,45.1068949,-93.2075931,12023
13141,Gilmer,32.7312256,-94.9469309,5143
13142,Monticello,33.6293427,-91.7912327,9128
13143,Atoka,34.383855,-96.1289831,3035
13144,Dayton,30.0473202,-94.8873913,7286
13145,Sterling,40.6255415,-103.207709,12581
13146,Howard,37.4703117,-96.2636066,764
13147,Tipton,38.6569872,-92.7795881,3262
13148,Rushville,40.1211577,-90.5631829,3123
13149,Crete,40.628143,-96.961372,6305
13150,Valley Center,37.8347342,-97.3733759,5958
13151,Burlington,38.1944667,-95.7427641,2721
13152,Hartington,42.6224992,-97.2644985,1541
13153,Alice,27.7522487,-98.0697249,19104
13154,Crandall,32.6279113,-96.4558196,3590
13155,Terrell,32.7359626,-96.2752569,18506
13156,Ozark,37.0214248,-93.2053032,19429
13157,Canton,32.555664,-95.8640507,3637
13158,Council Grove,38.6609239,-96.491958,2280
13159,Burlington,40.8075391,-91.1129234,25464
13160,Minden,40.4985164,-98.9476854,2877
13161,Woodbury,44.92317,-92.9588282,61961
13162,Bethany,40.2683344,-94.0282861,3082
13163,Miles City,46.4085273,-105.840981,8083
13164,Hot Springs,43.431646,-103.474363,4102
13165,Clarendon,34.9359346,-100.8905829,1797
13166,Louisville,39.977763,-105.1319296,18417
13167,Fort Towson,34.0187815,-95.2663417,610
13168,Stanley,48.317241,-102.390452,1206
13169,Fabens,31.5033451,-106.1522314,8257
13170,Pflugerville,30.4393696,-97.6200043,46936
13171,Isle,46.138011,-93.4707924,894
13172,Baudette,48.7124408,-94.600171,1106
13173,Keosauqua,40.731485,-91.9636373,1085
13174,Douglas,31.3471741,-109.5383567,20316
13175,Muscatine,41.424473,-91.0432051,22719
13176,Idaho Springs,39.7426079,-105.5092682,1797
13177,Buffalo,45.5841637,-103.5460251,337
13178,Savage,44.7779041,-93.3356204,27292
13179,Farmington,36.7291152,-108.2054451,43573
13180,Rowlett,32.9029017,-96.56388,56199
13181,Orange City,43.0072424,-96.0583138,5860
13182,Marceline,39.7135117,-92.9482526,2764
13183,Oak Grove,45.3407981,-93.326897,8266
13184,Hamilton,31.7030549,-98.1237815,3016
13185,Hallock,48.7744263,-96.946447,1067
13186,McIntosh,45.92139,-101.3495764,213
13187,Pipestone,44.000584,-96.317502,4156
13188,Laurel,45.6691159,-108.7715328,6421
13189,Bartlett,30.7957896,-97.4303803,2000
13190,Mathis,28.0942916,-97.8274111,5473
13191,Weston,39.4087949,-94.9031821,1753
13192,Mason City,43.1535728,-93.2010367,27430
13193,Mansfield,32.5631924,-97.1416768,56368
13194,Willow River,46.3201763,-92.8383129,396
13195,Windom,43.8663464,-95.1169366,4341
13196,Gun Barrel City,32.331017,-96.1126799,6051
13197,Rankin,31.2226477,-101.9379085,746
13198,Plankinton,43.714461,-98.485005,572
13199,Spearville,37.8500191,-99.7567932,872
13200,Canton,40.5580945,-90.0351167,14797
13201,Osborne,39.438899,-98.694795,1431
